Latitude,Longitude,Hour in the year,Year,Slope elevation angle,Slope azimuth angle,cos_i,elev
33.87,-34.506,295,2011,31.887,-66.868,0.44781,-5.2808
33.87,-34.506,2888,2011,31.887,-66.868,0.8492,29.938
33.87,-34.506,8083,2011,31.887,-66.868,-0.72329,-22.556
33.87,-34.506,5257,2011,67.267,165.52,0.40065,-39.135
33.87,-34.506,7212,2011,67.267,165.52,-0.39094,43.024
33.87,-34.506,3794,2011,67.267,165.52,0.42529,-28.251
33.87,-34.506,7402,2011,67.267,165.52,-0.51709,32.651
33.87,-34.506,5442,2011,67.267,165.52,0.43715,12.393
33.87,-34.506,7592,2011,67.267,165.52,-0.56755,12.591
33.87,-34.506,968,2011,67.267,165.52,-0.50837,9.4076
33.87,-34.506,2403,2011,67.267,165.52,0.1226,-33.265
33.87,-34.506,6554,2011,67.267,165.52,-0.0029654,-49.588
33.87,-34.506,3621,2011,67.267,165.52,0.62691,-17.301
33.87,-34.506,8,2011,64.48,23.805,0.18435,5.9218
33.87,-34.506,4128,2011,64.48,23.805,-0.89581,-32.501
33.87,-34.506,3336,2011,64.48,23.805,-0.89737,-36.144
33.87,-34.506,4437,2011,64.48,23.805,-0.39164,-15.618
33.87,-34.506,1804,2011,64.48,23.805,-0.76863,-30.64
33.87,-34.506,2111,2011,64.48,23.805,-0.66297,-47.791
33.87,-34.506,5617,2011,64.48,23.805,-0.93968,-43.598
33.87,-34.506,5811,2011,64.48,23.805,-0.9169,-32.705
33.87,-34.506,1726,2011,64.48,23.805,-0.41392,-43.657
33.87,-34.506,8264,2011,64.48,23.805,0.22106,7.7032
33.87,-34.506,445,2011,63.981,90.476,0.36234,35.319
33.87,-34.506,2051,2011,63.981,90.476,0.02776,53.159
33.87,-34.506,5165,2011,63.981,90.476,-0.84959,-6.829
33.87,-34.506,6863,2011,63.981,90.476,-0.13131,-60.15
33.87,-34.506,1308,2011,63.981,90.476,0.19034,46.058
33.87,-34.506,8014,2011,63.981,90.476,0.061123,-59.608
33.87,-34.506,4669,2011,63.981,90.476,0.55407,75.433
33.87,-34.506,669,2011,63.981,90.476,0.3948,-40.609
33.87,-34.506,6421,2011,63.981,90.476,0.54301,53.315
33.87,-34.506,2771,2011,63.981,90.476,0.10575,63.346
33.87,-34.506,3893,2011,3.1922,57.512,-0.090836,-2.023
33.87,-34.506,3161,2011,3.1922,57.512,0.46496,25.217
33.87,-34.506,3034,2011,3.1922,57.512,0.80274,55.369
33.87,-34.506,2541,2011,3.1922,57.512,-0.41121,-25.589
33.87,-34.506,5064,2011,3.1922,57.512,-0.62565,-37.429
33.87,-34.506,8710,2011,3.1922,57.512,-0.82112,-57.613
33.87,-34.506,4286,2011,3.1922,57.512,0.93399,65.964
33.87,-34.506,8583,2011,3.1922,57.512,0.40652,20.949
33.87,-34.506,1528,2011,3.1922,57.512,0.49281,26.342
33.87,-34.506,7781,2011,3.1922,57.512,-0.4414,-23.808
33.87,-34.506,6803,2011,25.835,-110.06,0.67006,46.345
33.87,-34.506,7154,2011,25.835,-110.06,-0.50122,-55.58
33.87,-34.506,6014,2011,25.835,-110.06,0.47641,52.868
33.87,-34.506,1127,2011,25.835,-110.06,-0.88576,-59.827
33.87,-34.506,4809,2011,25.835,-110.06,0.90924,43.225
33.87,-34.506,6138,2011,25.835,-110.06,-0.32475,5.0962
33.87,-34.506,767,2011,25.835,-110.06,-0.92,-63.402
33.87,-34.506,295,2011,25.835,-110.06,0.23718,-5.2808
33.87,-34.506,2888,2011,25.835,-110.06,0.80045,29.938
33.87,-34.506,8083,2011,25.835,-110.06,-0.74399,-22.556
33.87,-34.506,5257,2011,16.852,122.82,-0.52132,-39.135
33.87,-34.506,7212,2011,16.852,122.82,0.53623,43.024
33.87,-34.506,3794,2011,16.852,122.82,-0.42733,-28.251
33.87,-34.506,7402,2011,16.852,122.82,0.28976,32.651
33.87,-34.506,5442,2011,16.852,122.82,0.46377,12.393
33.87,-34.506,7592,2011,16.852,122.82,-0.074264,12.591
33.87,-34.506,968,2011,16.852,122.82,-0.12651,9.4076
33.87,-34.506,2403,2011,16.852,122.82,-0.59578,-33.265
33.87,-34.506,6554,2011,16.852,122.82,-0.77272,-49.588
33.87,-34.506,3621,2011,16.852,122.82,-0.012121,-17.301
33.87,-34.506,8,2011,46.661,136.15,-0.63299,5.9218
33.87,-34.506,4128,2011,46.661,136.15,0.11164,-32.501
33.87,-34.506,3336,2011,46.661,136.15,0.047584,-36.144
33.87,-34.506,4437,2011,46.661,136.15,0.5141,-15.618
33.87,-34.506,1804,2011,46.661,136.15,-0.59079,-30.64
33.87,-34.506,2111,2011,46.661,136.15,-0.030769,-47.791
33.87,-34.506,5617,2011,46.661,136.15,-0.1876,-43.598
33.87,-34.506,5811,2011,46.661,136.15,-0.40689,-32.705
33.87,-34.506,1726,2011,46.661,136.15,0.040789,-43.657
33.87,-34.506,8264,2011,46.661,136.15,-0.61347,7.7032
33.87,-34.506,445,2011,10.847,-160.79,0.41668,35.319
33.87,-34.506,2051,2011,10.847,-160.79,0.72227,53.159
33.87,-34.506,5165,2011,10.847,-160.79,0.016248,-6.829
33.87,-34.506,6863,2011,10.847,-160.79,-0.79494,-60.15
33.87,-34.506,1308,2011,10.847,-160.79,0.59448,46.058
33.87,-34.506,8014,2011,10.847,-160.79,-0.85367,-59.608
33.87,-34.506,4669,2011,10.847,-160.79,0.90512,75.433
33.87,-34.506,669,2011,10.847,-160.79,-0.67495,-40.609
33.87,-34.506,6421,2011,10.847,-160.79,0.67526,53.315
33.87,-34.506,2771,2011,10.847,-160.79,0.84073,63.346
-21.321,-89.118,3893,2011,61.417,-63.642,0.42278,-20.555
-21.321,-89.118,3161,2011,61.417,-63.642,-0.82824,5.2183
-21.321,-89.118,3034,2011,61.417,-63.642,0.4572,42.857
-21.321,-89.118,2541,2011,61.417,-63.642,-0.84937,-46.374
-21.321,-89.118,5064,2011,61.417,-63.642,-0.4669,-86.941
-21.321,-89.118,8710,2011,61.417,-63.642,-0.38922,-36.935
-21.321,-89.118,4286,2011,61.417,-63.642,-0.33233,36.681
-21.321,-89.118,8583,2011,61.417,-63.642,-0.11191,47.612
-21.321,-89.118,1528,2011,61.417,-63.642,-0.448,31.912
-21.321,-89.118,7781,2011,61.417,-63.642,0.8577,-2.1137
-21.321,-89.118,6803,2011,42.763,129.26,0.70474,72.337
-21.321,-89.118,7154,2011,42.763,129.26,-0.99545,-41.968
-21.321,-89.118,6014,2011,42.763,129.26,0.99929,49.071
-21.321,-89.118,1127,2011,42.763,129.26,-0.65525,-52.357
-21.321,-89.118,4809,2011,42.763,129.26,0.24423,28.748
-21.321,-89.118,6138,2011,42.763,129.26,0.50467,-3.1073
-21.321,-89.118,767,2011,42.763,129.26,-0.65389,-48.085
-21.321,-89.118,295,2011,42.763,129.26,-0.33778,19.853
-21.321,-89.118,2888,2011,42.763,129.26,0.027924,22.166
-21.321,-89.118,8083,2011,42.763,129.26,0.16586,-7.7813
-21.321,-89.118,5257,2011,59.605,-92.988,-0.28671,-75.404
-21.321,-89.118,7212,2011,59.605,-92.988,0.43334,80.595
-21.321,-89.118,3794,2011,59.605,-92.988,-0.029296,-61.158
-21.321,-89.118,7402,2011,59.605,-92.988,0.81447,65.661
-21.321,-89.118,5442,2011,59.605,-92.988,-0.86841,-4.8102
-21.321,-89.118,7592,2011,59.605,-92.988,0.98135,38.201
-21.321,-89.118,968,2011,59.605,-92.988,0.9935,30.318
-21.321,-89.118,2403,2011,59.605,-92.988,0.2508,-44.214
-21.321,-89.118,6554,2011,59.605,-92.988,0.075088,-49.174
-21.321,-89.118,3621,2011,59.605,-92.988,-0.93123,-49.659
-21.321,-89.118,8,2011,74.419,-169.57,0.10635,34.845
-21.321,-89.118,4128,2011,74.419,-169.57,-0.23228,-87.85
-21.321,-89.118,3336,2011,74.419,-169.57,-0.2865,-87.834
-21.321,-89.118,4437,2011,74.419,-169.57,-0.1957,-48.215
-21.321,-89.118,1804,2011,74.419,-169.57,-0.1784,-28.296
-21.321,-89.118,2111,2011,74.419,-169.57,-0.56871,-66.902
-21.321,-89.118,5617,2011,74.419,-169.57,-0.36057,-72.467
-21.321,-89.118,5811,2011,74.419,-169.57,-0.16765,-44.217
-21.321,-89.118,1726,2011,74.419,-169.57,-0.63443,-50.957
-21.321,-89.118,8264,2011,74.419,-169.57,0.12372,37.182
-21.321,-89.118,445,2011,49.932,176.12,0.64672,77.62
-21.321,-89.118,2051,2011,49.932,176.12,0.85283,61.655
-21.321,-89.118,5165,2011,49.932,176.12,-0.13201,-20.362
-21.321,-89.118,6863,2011,49.932,176.12,-0.91074,-58.863
-21.321,-89.118,1308,2011,49.932,176.12,0.78464,77.851
-21.321,-89.118,8014,2011,49.932,176.12,-0.88587,-39.871
-21.321,-89.118,4669,2011,49.932,176.12,0.97771,44.809
-21.321,-89.118,669,2011,49.932,176.12,-0.67664,-29.166
-21.321,-89.118,6421,2011,49.932,176.12,0.84247,63.131
-21.321,-89.118,2771,2011,49.932,176.12,0.92905,52.671
-21.321,-89.118,3893,2011,45.561,40.611,-0.81477,-20.555
-21.321,-89.118,3161,2011,45.561,40.611,0.29261,5.2183
-21.321,-89.118,3034,2011,45.561,40.611,-0.046704,42.857
-21.321,-89.118,2541,2011,45.561,40.611,-0.14001,-46.374
-21.321,-89.118,5064,2011,45.561,40.611,-0.6654,-86.941
-21.321,-89.118,8710,2011,45.561,40.611,0.14693,-36.935
-21.321,-89.118,4286,2011,45.561,40.611,0.27604,36.681
-21.321,-89.118,8583,2011,45.561,40.611,0.89871,47.612
-21.321,-89.118,1528,2011,45.561,40.611,0.71035,31.912
-21.321,-89.118,7781,2011,45.561,40.611,-0.24978,-2.1137
-21.321,-89.118,6803,2011,48.644,-97.448,0.79138,72.337
-21.321,-89.118,7154,2011,48.644,-97.448,-0.073853,-41.968
-21.321,-89.118,6014,2011,48.644,-97.448,0.15149,49.071
-21.321,-89.118,1127,2011,48.644,-97.448,-0.7955,-52.357
-21.321,-89.118,4809,2011,48.644,-97.448,0.87125,28.748
-21.321,-89.118,6138,2011,48.644,-97.448,-0.77364,-3.1073
-21.321,-89.118,767,2011,48.644,-97.448,-0.76471,-48.085
-21.321,-89.118,295,2011,48.644,-97.448,0.87164,19.853
-21.321,-89.118,2888,2011,48.644,-97.448,0.90269,22.166
-21.321,-89.118,8083,2011,48.644,-97.448,-0.78801,-7.7813
-21.321,-89.118,5257,2011,4.448,-35.461,-0.9491,-75.404
-21.321,-89.118,7212,2011,4.448,-35.461,0.97095,80.595
-21.321,-89.118,3794,2011,4.448,-35.461,-0.85658,-61.158
-21.321,-89.118,7402,2011,4.448,-35.461,0.92258,65.661
-21.321,-89.118,5442,2011,4.448,-35.461,-0.14151,-4.8102
-21.321,-89.118,7592,2011,4.448,-35.461,0.65735,38.201
-21.321,-89.118,968,2011,4.448,-35.461,0.54636,30.318
-21.321,-89.118,2403,2011,4.448,-35.461,-0.65597,-44.214
-21.321,-89.118,6554,2011,4.448,-35.461,-0.70735,-49.174
-21.321,-89.118,3621,2011,4.448,-35.461,-0.79526,-49.659
-21.321,-89.118,8,2011,71.418,71.029,-0.47166,34.845
-21.321,-89.118,4128,2011,71.418,71.029,-0.33575,-87.85
-21.321,-89.118,3336,2011,71.418,71.029,-0.33677,-87.834
-21.321,-89.118,4437,2011,71.418,71.029,0.3104,-48.215
-21.321,-89.118,1804,2011,71.418,71.029,-0.85214,-28.296
-21.321,-89.118,2111,2011,71.418,71.029,0.032312,-66.902
-21.321,-89.118,5617,2011,71.418,71.029,-0.48548,-72.467
-21.321,-89.118,5811,2011,71.418,71.029,-0.82331,-44.217
-21.321,-89.118,1726,2011,71.418,71.029,0.32877,-50.957
-21.321,-89.118,8264,2011,71.418,71.029,-0.44582,37.182
-21.321,-89.118,445,2011,66.724,31.658,0.48216,77.62
-21.321,-89.118,2051,2011,66.724,31.658,-0.087967,61.655
-21.321,-89.118,5165,2011,66.724,31.658,-0.72374,-20.362
-21.321,-89.118,6863,2011,66.724,31.658,0.12817,-58.863
-21.321,-89.118,1308,2011,66.724,31.658,0.20494,77.851
-21.321,-89.118,8014,2011,66.724,31.658,0.45165,-39.871
-21.321,-89.118,4669,2011,66.724,31.658,-0.13444,44.809
-21.321,-89.118,669,2011,66.724,31.658,0.55341,-29.166
-21.321,-89.118,6421,2011,66.724,31.658,0.24275,63.131
-21.321,-89.118,2771,2011,66.724,31.658,-0.23509,52.671
-0.67745,129.17,3893,2011,51.437,-29.344,-0.14114,-19.293
-0.67745,129.17,3161,2011,51.437,-29.344,-0.35639,18.717
-0.67745,129.17,3034,2011,51.437,-29.344,0.49583,51.408
-0.67745,129.17,2541,2011,51.437,-29.344,-0.79602,-38.634
-0.67745,129.17,5064,2011,51.437,-29.344,-0.84412,-70.749
-0.67745,129.17,8710,2011,51.437,-29.344,-0.39246,-47.387
-0.67745,129.17,4286,2011,51.437,-29.344,0.10671,56.97
-0.67745,129.17,8583,2011,51.437,-29.344,0.48748,45.588
-0.67745,129.17,1528,2011,51.437,-29.344,0.15959,38.568
-0.67745,129.17,7781,2011,51.437,-29.344,0.40568,-15.948
-0.67745,129.17,6803,2011,19.242,36.396,0.8651,71.444
-0.67745,129.17,7154,2011,19.242,36.396,-0.8431,-59.251
-0.67745,129.17,6014,2011,19.242,36.396,0.90369,64.498
-0.67745,129.17,1127,2011,19.242,36.396,-0.69979,-62.564
-0.67745,129.17,4809,2011,19.242,36.396,0.29424,34.508
-0.67745,129.17,6138,2011,19.242,36.396,0.2575,4.9391
-0.67745,129.17,767,2011,19.242,36.396,-0.6624,-60.255
-0.67745,129.17,295,2011,19.242,36.396,0.031074,6.9523
-0.67745,129.17,2888,2011,19.242,36.396,0.14056,23.826
-0.67745,129.17,8083,2011,19.242,36.396,0.10343,-10.636
-0.67745,129.17,5257,2011,24.602,-120.99,-0.76325,-72.542
-0.67745,129.17,7212,2011,24.602,-120.99,0.85319,77.588
-0.67745,129.17,3794,2011,24.602,-120.99,-0.55019,-57.551
-0.67745,129.17,7402,2011,24.602,-120.99,0.87365,55.37
-0.67745,129.17,5442,2011,24.602,-120.99,-0.18474,6.7081
-0.67745,129.17,7592,2011,24.602,-120.99,0.64714,26.939
-0.67745,129.17,968,2011,24.602,-120.99,0.58355,20.155
-0.67745,129.17,2403,2011,24.602,-120.99,-0.45318,-50.616
-0.67745,129.17,6554,2011,24.602,-120.99,-0.66384,-63.107
-0.67745,129.17,3621,2011,24.602,-120.99,-0.71963,-36.717
-0.67745,129.17,8,2011,4.9724,107.36,0.28917,21.742
-0.67745,129.17,4128,2011,4.9724,107.36,-0.89494,-66.444
-0.67745,129.17,3336,2011,4.9724,107.36,-0.92273,-70.295
-0.67745,129.17,4437,2011,4.9724,107.36,-0.50081,-34.948
-0.67745,129.17,1804,2011,4.9724,107.36,-0.67867,-37.943
-0.67745,129.17,2111,2011,4.9724,107.36,-0.89028,-67.818
-0.67745,129.17,5617,2011,4.9724,107.36,-0.97407,-76.118
-0.67745,129.17,5811,2011,4.9724,107.36,-0.81414,-50.298
-0.67745,129.17,1726,2011,4.9724,107.36,-0.73154,-51.631
-0.67745,129.17,8264,2011,4.9724,107.36,0.32835,24.099
-0.67745,129.17,445,2011,33.631,115.56,0.75131,69.255
-0.67745,129.17,2051,2011,33.631,115.56,0.59355,67.576
-0.67745,129.17,5165,2011,33.631,115.56,-0.67562,-21.513
-0.67745,129.17,6863,2011,33.631,115.56,-0.67283,-70.703
-0.67745,129.17,1308,2011,33.631,115.56,0.69659,77.241
-0.67745,129.17,8014,2011,33.631,115.56,-0.48331,-50.852
-0.67745,129.17,4669,2011,33.631,115.56,0.91616,66.36
-0.67745,129.17,669,2011,33.631,115.56,-0.15343,-33.647
-0.67745,129.17,6421,2011,33.631,115.56,0.91369,78.8
-0.67745,129.17,2771,2011,33.631,115.56,0.64658,65.469
-0.67745,129.17,3893,2011,43.765,-7.1096,-0.43161,-19.293
-0.67745,129.17,3161,2011,43.765,-7.1096,-0.060289,18.717
-0.67745,129.17,3034,2011,43.765,-7.1096,0.40827,51.408
-0.67745,129.17,2541,2011,43.765,-7.1096,-0.6315,-38.634
-0.67745,129.17,5064,2011,43.765,-7.1096,-0.90235,-70.749
-0.67745,129.17,8710,2011,43.765,-7.1096,-0.30138,-47.387
-0.67745,129.17,4286,2011,43.765,-7.1096,0.29609,56.97
-0.67745,129.17,8583,2011,43.765,-7.1096,0.73305,45.588
-0.67745,129.17,1528,2011,43.765,-7.1096,0.45242,38.568
-0.67745,129.17,7781,2011,43.765,-7.1096,0.11265,-15.948
-0.67745,129.17,6803,2011,57.922,79.806,0.26993,71.444
-0.67745,129.17,7154,2011,57.922,79.806,-0.80802,-59.251
-0.67745,129.17,6014,2011,57.922,79.806,0.80917,64.498
-0.67745,129.17,1127,2011,57.922,79.806,-0.10195,-62.564
-0.67745,129.17,4809,2011,57.922,79.806,-0.371,34.508
-0.67745,129.17,6138,2011,57.922,79.806,0.86436,4.9391
-0.67745,129.17,767,2011,57.922,79.806,-0.088634,-60.255
-0.67745,129.17,295,2011,57.922,79.806,-0.65013,6.9523
-0.67745,129.17,2888,2011,57.922,79.806,-0.5557,23.826
-0.67745,129.17,8083,2011,57.922,79.806,0.71525,-10.636
-0.67745,129.17,5257,2011,0.9522,-44.823,-0.95549,-72.542
-0.67745,129.17,7212,2011,0.9522,-44.823,0.97935,77.588
-0.67745,129.17,3794,2011,0.9522,-44.823,-0.84372,-57.551
-0.67745,129.17,7402,2011,0.9522,-44.823,0.8317,55.37
-0.67745,129.17,5442,2011,0.9522,-44.823,0.10263,6.7081
-0.67745,129.17,7592,2011,0.9522,-44.823,0.46636,26.939
-0.67745,129.17,968,2011,0.9522,-44.823,0.35804,20.155
-0.67745,129.17,2403,2011,0.9522,-44.823,-0.76706,-50.616
-0.67745,129.17,6554,2011,0.9522,-44.823,-0.88577,-63.107
-0.67745,129.17,3621,2011,0.9522,-44.823,-0.61044,-36.717
-0.67745,129.17,8,2011,13.628,61.78,0.22782,21.742
-0.67745,129.17,4128,2011,13.628,61.78,-0.9132,-66.444
-0.67745,129.17,3336,2011,13.628,61.78,-0.93457,-70.295
-0.67745,129.17,4437,2011,13.628,61.78,-0.44871,-34.948
-0.67745,129.17,1804,2011,13.628,61.78,-0.7571,-37.943
-0.67745,129.17,2111,2011,13.628,61.78,-0.82752,-67.818
-0.67745,129.17,5617,2011,13.628,61.78,-0.99471,-76.118
-0.67745,129.17,5811,2011,13.628,61.78,-0.8931,-50.298
-0.67745,129.17,1726,2011,13.628,61.78,-0.62696,-51.631
-0.67745,129.17,8264,2011,13.628,61.78,0.26786,24.099
-0.67745,129.17,445,2011,33.498,-132.85,0.60987,69.255
-0.67745,129.17,2051,2011,33.498,-132.85,0.94356,67.576
-0.67745,129.17,5165,2011,33.498,-132.85,0.16196,-21.513
-0.67745,129.17,6863,2011,33.498,-132.85,-0.96189,-70.703
-0.67745,129.17,1308,2011,33.498,-132.85,0.8183,77.241
-0.67745,129.17,8014,2011,33.498,-132.85,-0.99318,-50.852
-0.67745,129.17,4669,2011,33.498,-132.85,0.85648,66.36
-0.67745,129.17,669,2011,33.498,-132.85,-0.89292,-33.647
-0.67745,129.17,6421,2011,33.498,-132.85,0.73922,78.8
-0.67745,129.17,2771,2011,33.498,-132.85,0.98595,65.469
25.972,48.777,3893,2011,27.515,-1.5793,-0.17111,1.0572
25.972,48.777,3161,2011,27.515,-1.5793,0.15059,16.866
25.972,48.777,3034,2011,27.515,-1.5793,0.86242,64.697
25.972,48.777,2541,2011,27.515,-1.5793,-0.75347,-36.054
25.972,48.777,5064,2011,27.515,-1.5793,-0.95563,-45.55
25.972,48.777,8710,2011,27.515,-1.5793,-0.81522,-65.586
25.972,48.777,4286,2011,27.515,-1.5793,0.75336,59.988
25.972,48.777,8583,2011,27.515,-1.5793,0.60493,21.628
25.972,48.777,1528,2011,27.515,-1.5793,0.47578,22.906
25.972,48.777,7781,2011,27.515,-1.5793,-0.10412,-15.12
25.972,48.777,6803,2011,73.038,51.08,0.46432,56.216
25.972,48.777,7154,2011,73.038,51.08,-0.76395,-51.94
25.972,48.777,6014,2011,73.038,51.08,0.80801,51.496
25.972,48.777,1127,2011,73.038,51.08,-0.22417,-70.479
25.972,48.777,4809,2011,73.038,51.08,-0.25819,50.529
25.972,48.777,6138,2011,73.038,51.08,0.66913,-2.6375
25.972,48.777,767,2011,73.038,51.08,-0.18586,-73.743
25.972,48.777,295,2011,73.038,51.08,-0.37062,4.6903
25.972,48.777,2888,2011,73.038,51.08,-0.41153,37.236
25.972,48.777,8083,2011,73.038,51.08,0.62021,-27.905
25.972,48.777,5257,2011,69.041,-140.71,0.391,-44.474
25.972,48.777,7212,2011,69.041,-140.71,-0.25542,50.254
25.972,48.777,3794,2011,69.041,-140.71,0.61371,-31.14
25.972,48.777,7402,2011,69.041,-140.71,0.0023788,43.212
25.972,48.777,5442,2011,69.041,-140.71,-0.37662,3.9589
25.972,48.777,7592,2011,69.041,-140.71,0.20094,22.947
25.972,48.777,968,2011,69.041,-140.71,0.296,19.241
25.972,48.777,2403,2011,69.041,-140.71,0.54857,-31.904
25.972,48.777,6554,2011,69.041,-140.71,0.30395,-48.263
25.972,48.777,3621,2011,69.041,-140.71,-0.059539,-27.98
25.972,48.777,8,2011,75.213,-154.63,-0.10754,16.239
25.972,48.777,4128,2011,75.213,-154.63,0.51917,-40.488
25.972,48.777,3336,2011,75.213,-154.63,0.47961,-43.974
25.972,48.777,4437,2011,75.213,-154.63,0.19579,-26.256
25.972,48.777,1804,2011,75.213,-154.63,0.41273,-26.034
25.972,48.777,2111,2011,75.213,-154.63,0.11488,-58.19
25.972,48.777,5617,2011,75.213,-154.63,0.44967,-48.468
25.972,48.777,5811,2011,75.213,-154.63,0.54506,-31.317
25.972,48.777,1726,2011,75.213,-154.63,-0.10811,-54.103
25.972,48.777,8264,2011,75.213,-154.63,-0.12143,18.123
25.972,48.777,445,2011,15.225,-74.523,0.61806,41.108
25.972,48.777,2051,2011,15.225,-74.523,0.94658,63.599
25.972,48.777,5165,2011,15.225,-74.523,0.15342,-3.3803
25.972,48.777,6863,2011,15.225,-74.523,-0.96467,-70.443
25.972,48.777,1308,2011,15.225,-74.523,0.82424,54.503
25.972,48.777,8014,2011,15.225,-74.523,-0.99224,-68.214
25.972,48.777,4669,2011,15.225,-74.523,0.85965,73.612
25.972,48.777,669,2011,15.225,-74.523,-0.88967,-48.267
25.972,48.777,6421,2011,15.225,-74.523,0.74452,56.533
25.972,48.777,2771,2011,15.225,-74.523,0.98763,73.948
25.972,48.777,3893,2011,12.23,-22.397,0.0064744,1.0572
25.972,48.777,3161,2011,12.23,-22.397,0.16789,16.866
25.972,48.777,3034,2011,12.23,-22.397,0.94015,64.697
25.972,48.777,2541,2011,12.23,-22.397,-0.72217,-36.054
25.972,48.777,5064,2011,12.23,-22.397,-0.83174,-45.55
25.972,48.777,8710,2011,12.23,-22.397,-0.92428,-65.586
25.972,48.777,4286,2011,12.23,-22.397,0.80242,59.988
25.972,48.777,8583,2011,12.23,-22.397,0.42604,21.628
25.972,48.777,1528,2011,12.23,-22.397,0.37035,22.906
25.972,48.777,7781,2011,12.23,-22.397,-0.13074,-15.12
25.972,48.777,6803,2011,38.313,86.982,0.58489,56.216
25.972,48.777,7154,2011,38.313,86.982,-0.99314,-51.94
25.972,48.777,6014,2011,38.313,86.982,0.97014,51.496
25.972,48.777,1127,2011,38.313,86.982,-0.59293,-70.479
25.972,48.777,4809,2011,38.313,86.982,0.21173,50.529
25.972,48.777,6138,2011,38.313,86.982,0.57638,-2.6375
25.972,48.777,767,2011,38.313,86.982,-0.60854,-73.743
25.972,48.777,295,2011,38.313,86.982,-0.4728,4.6903
25.972,48.777,2888,2011,38.313,86.982,-0.017849,37.236
25.972,48.777,8083,2011,38.313,86.982,0.17324,-27.905
25.972,48.777,5257,2011,40.137,-143.16,-0.087811,-44.474
25.972,48.777,7212,2011,40.137,-143.16,0.21391,50.254
25.972,48.777,3794,2011,40.137,-143.16,0.15638,-31.14
25.972,48.777,7402,2011,40.137,-143.16,0.33746,43.212
25.972,48.777,5442,2011,40.137,-143.16,-0.19924,3.9589
25.972,48.777,7592,2011,40.137,-143.16,0.31521,22.947
25.972,48.777,968,2011,40.137,-143.16,0.34936,19.241
25.972,48.777,2403,2011,40.137,-143.16,0.096116,-31.904
25.972,48.777,6554,2011,40.137,-143.16,-0.18401,-48.263
25.972,48.777,3621,2011,40.137,-143.16,-0.25993,-27.98
25.972,48.777,8,2011,53.272,155.81,-0.50364,16.239
25.972,48.777,4128,2011,53.272,155.81,0.14889,-40.488
25.972,48.777,3336,2011,53.272,155.81,0.082862,-43.974
25.972,48.777,4437,2011,53.272,155.81,0.41264,-26.256
25.972,48.777,1804,2011,53.272,155.81,-0.41711,-26.034
25.972,48.777,2111,2011,53.272,155.81,-0.085725,-58.19
25.972,48.777,5617,2011,53.272,155.81,-0.11648,-48.468
25.972,48.777,5811,2011,53.272,155.81,-0.24431,-31.317
25.972,48.777,1726,2011,53.272,155.81,-0.079213,-54.103
25.972,48.777,8264,2011,53.272,155.81,-0.48767,18.123
25.972,48.777,445,2011,18.499,-101.7,0.49712,41.108
25.972,48.777,2051,2011,18.499,-101.7,0.89219,63.599
25.972,48.777,5165,2011,18.499,-101.7,0.2565,-3.3803
25.972,48.777,6863,2011,18.499,-101.7,-0.91554,-70.443
25.972,48.777,1308,2011,18.499,-101.7,0.73224,54.503
25.972,48.777,8014,2011,18.499,-101.7,-0.99252,-68.214
25.972,48.777,4669,2011,18.499,-101.7,0.82028,73.612
25.972,48.777,669,2011,18.499,-101.7,-0.91335,-48.267
25.972,48.777,6421,2011,18.499,-101.7,0.65354,56.533
25.972,48.777,2771,2011,18.499,-101.7,0.95393,73.948
66.195,3.5276,3893,2011,28.851,-51.013,0.49058,16.664
66.195,3.5276,3161,2011,28.851,-51.013,-0.028028,20.871
66.195,3.5276,3034,2011,28.851,-51.013,0.89631,37.789
66.195,3.5276,2541,2011,28.851,-51.013,-0.58949,-7.7799
66.195,3.5276,5064,2011,28.851,-51.013,-0.37252,-5.3953
66.195,3.5276,8710,2011,28.851,-51.013,-0.94095,-43.717
66.195,3.5276,4286,2011,28.851,-51.013,0.57005,42.351
66.195,3.5276,8583,2011,28.851,-51.013,-0.1456,-6.833
66.195,3.5276,1528,2011,28.851,-51.013,-0.086453,5.9236
66.195,3.5276,7781,2011,28.851,-51.013,0.0376,-21.257
66.195,3.5276,6803,2011,22.842,-41.307,0.57632,16.633
66.195,3.5276,7154,2011,22.842,-41.307,-0.49682,-30.486
66.195,3.5276,6014,2011,22.842,-41.307,0.45577,25.07
66.195,3.5276,1127,2011,22.842,-41.307,-0.82115,-35.058
66.195,3.5276,4809,2011,22.842,-41.307,0.8568,36.831
66.195,3.5276,6138,2011,22.842,-41.307,-0.25357,1.8667
66.195,3.5276,767,2011,22.842,-41.307,-0.86529,-39.823
66.195,3.5276,295,2011,22.842,-41.307,0.13029,-13.277
